review_kind,review_key,item_id,candidate_item_id,review_status,reviewer,reviewed_at,rationale,source_group_id,quality_disposition,suitability_disposition,duplicate_disposition,dataset_licence_status,item_provenance_status,access_status,redistribution_status,figure_reproduction_status
item,smb-test-000327,smb-test-000327,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,beethoven_sonata10_2,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000328,smb-test-000328,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,beethoven_sonata10_2,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000329,smb-test-000329,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata11_1e_right_hand,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000330,smb-test-000330,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,joplin_lilyqueen,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000331,smb-test-000331,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,joplin_lilyqueen,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000332,smb-test-000332,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,joplin_lilyqueen,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000333,smb-test-000333,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,joplin_lilyqueen,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000334,smb-test-000334,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata08_2,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000335,smb-test-000335,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata08_2,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000336,smb-test-000336,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata08_2,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000337,smb-test-000337,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata08_2,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000338,smb-test-000338,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata08_2,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000339,smb-test-000339,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,beethoven_sonata01_2,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000340,smb-test-000340,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,beethoven_sonata01_2,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000341,smb-test-000341,,reviewed,Daniel Reinón García,2026-08-18,"Revisión visual por lote de la muestra fijada: legibilidad, contraste y procesabilidad adecuados; no se observó una anomalía material.",beethoven_sonata01_2,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000342,smb-test-000342,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata04_2,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000343,smb-test-000343,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata04_2,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000344,smb-test-000344,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_viennese1_4_left_hand,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000345,smb-test-000345,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata13_2_left_hand,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000346,smb-test-000346,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata10_3_right_hand,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000347,smb-test-000347,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata09_2,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000348,smb-test-000348,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata09_2,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000349,smb-test-000349,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata09_2,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000350,smb-test-000350,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata12_2_right_hand,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000351,smb-test-000351,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata13_3_left_hand,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000352,smb-test-000352,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_rondo_in_f_fu-r_clavier_-_kv_533_121_right_hand,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000353,smb-test-000353,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata12_2_left_hand,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000354,smb-test-000354,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata13_3_right_hand,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000355,smb-test-000355,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonate_in_a_-_kv_310_124_left_hand,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000356,smb-test-000356,,reviewed,Daniel Reinón García,2026-08-18,"Revisión visual por lote de la muestra fijada: legibilidad, contraste y procesabilidad adecuados; no se observó una anomalía material.",scarlatti_l064k148,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000357,smb-test-000357,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,scarlatti_l064k148,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000358,smb-test-000358,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata03_1,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000359,smb-test-000359,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata03_1,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000360,smb-test-000360,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata03_1,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000361,smb-test-000361,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata03_1,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000362,smb-test-000362,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,weber_erk126,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000363,smb-test-000363,,reviewed,Daniel Reinón García,2026-08-18,"Revisión visual por lote de la muestra fijada: legibilidad, contraste y procesabilidad adecuados; no se observó una anomalía material.",mozart_erk024,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000364,smb-test-000364,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata06_3g_right_hand,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000365,smb-test-000365,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonate_in_f_-_kv_332_31_right_hand,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000366,smb-test-000366,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,haydn_sonata29_3,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000367,smb-test-000367,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,haydn_sonata29_3,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000368,smb-test-000368,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,haydn_sonata29_3,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000369,smb-test-000369,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,haydn_sonata29_3,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000370,smb-test-000370,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,scarlatti_l003k502,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000371,smb-test-000371,,reviewed,Daniel Reinón García,2026-08-18,"Revisión visual por lote de la muestra fijada: legibilidad, contraste y procesabilidad adecuados; no se observó una anomalía material.",scarlatti_l003k502,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000372,smb-test-000372,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,scarlatti_l003k502,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000373,smb-test-000373,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,scarlatti_l003k502,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000374,smb-test-000374,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata02_1_left_hand,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000375,smb-test-000375,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,bach_bwv978_3,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000376,smb-test-000376,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,bach_bwv978_3,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000377,smb-test-000377,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,bach_bwv978_3,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000378,smb-test-000378,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,grieg_op12_2,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000379,smb-test-000379,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,grieg_op12_2,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000380,smb-test-000380,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata03_3,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000381,smb-test-000381,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata03_3,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000382,smb-test-000382,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata03_3,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000383,smb-test-000383,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata03_3,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000384,smb-test-000384,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata10_1_right_hand,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000385,smb-test-000385,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata05_3_left_hand,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000386,smb-test-000386,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,bach_musical_offering_trio_bwv_1079,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000387,smb-test-000387,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,bach_musical_offering_trio_bwv_1079,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000388,smb-test-000388,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,bach_musical_offering_trio_bwv_1079,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000389,smb-test-000389,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,bach_musical_offering_trio_bwv_1079,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000390,smb-test-000390,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,beethoven_sonata01_4,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000391,smb-test-000391,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,beethoven_sonata01_4,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000392,smb-test-000392,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,beethoven_sonata01_4,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000393,smb-test-000393,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,beethoven_sonata01_4,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000394,smb-test-000394,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,beethoven_sonata01_4,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000395,smb-test-000395,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,beethoven_sonata01_4,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000396,smb-test-000396,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,beethoven_sonata01_4,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000397,smb-test-000397,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata06_3l,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000398,smb-test-000398,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata06_3l,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000399,smb-test-000399,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata06_3l,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000400,smb-test-000400,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,joplin_rosebud,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000401,smb-test-000401,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,joplin_rosebud,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000402,smb-test-000402,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,joplin_rosebud,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000403,smb-test-000403,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata01_3_right_hand,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000404,smb-test-000404,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_sonata08_1_right_hand,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000405,smb-test-000405,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_viennese1_1,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000406,smb-test-000406,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,mozart_viennese1_1,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000407,smb-test-000407,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,beethoven_sonata02_1,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
item,smb-test-000408,smb-test-000408,,reviewed,Daniel Reinón García,2026-08-18,Revisión mediante auditoría automática completa y política muestral fijada; página procesada sin incidencia técnica y fuera de la muestra visual. Uso no comercial sujeto a CC BY-NC 4.0 y atribución.,beethoven_sonata02_1,acceptable,suitable,distinct,confirmed,unavailable,confirmed,permitted,permitted
